source,destination,score,evidence
hsa-miR-324,aryngeal squamous cell carcinoma,0.8013341426849365,Unconfirmed
hsa-miR-548ah-3p@,Burkitt Lymphoma,0.8013266324996948,Unconfirmed
hsa-miR-450a-5p,aryngeal squamous cell carcinoma,0.8012247085571289,Unconfirmed
hsa-miR-194-3p,aryngeal squamous cell carcinoma,0.8012247085571289,Unconfirmed
hsa-miR-625,serous ovarian cancers,0.8011899590492249,Unconfirmed
hsa-miR-1-1,rhabdomyosarcomas,0.8010059595108032,Unconfirmed
hsa-miR-1273c,rhabdomyosarcomas,0.8010059595108032,Unconfirmed
hsa-miR-6730-3p,rhabdomyosarcomas,0.8010059595108032,Unconfirmed
hsa-miR-142-3p,kidney chromophobe cancer,0.8009538650512695,miR2Disease
hsa-miR-130a,kidney chromophobe cancer,0.800883412361145,miR2Disease
hsa-let-7d,glioblastoma multiforme,0.800841212272644,"HMDD, miR2Disease"
hsa-miR-29c,medulloblastoma,0.8008120059967041,miR2Disease
hsa-miR-8080,lung adenocarcinoma,0.8007358312606812,Unconfirmed
hsa-miR-153,Burkitt Lymphoma,0.80068439245224,miR2Disease
hsa-miR-548aj-5p@,oropharyngeal squamous cell carcinoma,0.8005756139755249,Unconfirmed
hsa-miR-1908,rhabdomyosarcomas,0.8002852201461792,Unconfirmed
hsa-miR-551b,rhabdomyosarcomas,0.8002852201461792,Unconfirmed
hsa-miR-320B,rhabdomyosarcomas,0.8002852201461792,Unconfirmed
hsa-miR-6505-5p,sarcoma,0.8002445697784424,Unconfirmed
hsa-miR-651-5p,sarcoma,0.8002445697784424,Unconfirmed
hsa-miR-3189-3p,sarcoma,0.8002445697784424,Unconfirmed
hsa-miR-3687,sarcoma,0.8002445697784424,Unconfirmed
hsa-miR-294,sarcoma,0.8002445697784424,Unconfirmed
hsa-miR-6719-3p,larynx cancer,0.80019611120224,Unconfirmed
hsa-miR-615,breast cancer brain metastasis,0.7999920845031738,miR2Disease
hsa-miR-6780b-5p,miR-675-y,0.7999179363250732,Unconfirmed
hsa-miR-3614-5p,miR-675-y,0.7999179363250732,Unconfirmed
hsa-miR-151a-5p@,B cell lymphoma of MALT type,0.7998631596565247,Unconfirmed
hsa-miR-134,epithelial ovarian cancer,0.7998510003089905,miR2Disease
hsa-miR-16,HER2+ positive,0.7997990846633911,miR2Disease
hsa-miR-219,renal cell carcinoma,0.7997905015945435,miR2Disease
hsa-miR128a,aryngeal squamous cell carcinoma,0.7996616959571838,Unconfirmed
hsa-miR-628,aryngeal squamous cell carcinoma,0.7996616959571838,miR2Disease
hsa-miR-137,lung squamous cell carcinoma,0.7996383905410767,miR2Disease
hsa-miR-222-3p,sarcoma,0.7995949387550354,Unconfirmed
hsa-miR-7703,sarcoma,0.7995949387550354,Unconfirmed
hsa-miR-4504,sarcoma,0.7995949387550354,Unconfirmed
hsa-miR-6785-5p,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-571,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-6726-3p,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-6805-3p,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-32,rhabdomyosarcomas,0.7995786070823669,miR2Disease
hsa-miR-1306,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-517b,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-380,rhabdomyosarcomas,0.7995786070823669,Unconfirmed
hsa-miR-106a*,serous ovarian cancers,0.7994458079338074,Unconfirmed
hsa-miR-548aj-5p@,invasive ductal carcinoma,0.7993959188461304,Unconfirmed
hsa-miR-142-3p,B cell lymphoma of MALT type,0.7993735074996948,miR2Disease
hsa-miR-548aj-5p@,breast cancer,0.79936683177948,Unconfirmed
hsa-miR-7159-5p,B cell lymphoma of MALT type,0.7993186712265015,Unconfirmed
hsa-miR-548aj-5p@,larynx cancer,0.7993054389953613,Unconfirmed
hsa-miR-151a-5p@,glioma,0.7992811799049377,Unconfirmed
hsa-miR-6824-5p,breast cancer brain metastasis,0.7992237210273743,Unconfirmed
hsa-miR-124a,breast cancer brain metastasis,0.7992237210273743,miR2Disease
hsa-miR-4297,breast cancer brain metastasis,0.7992237210273743,Unconfirmed
hsa-miR-199a-5p,breast cancer brain metastasis,0.7992237210273743,Unconfirmed
hsa-miR-6824-5p,diffuse large B-cell lymphoma,0.7992061376571655,Unconfirmed
hsa-miR-425*,diffuse large B-cell lymphoma,0.7992061376571655,Unconfirmed
hsa-miR-25,lymphoma,0.7990766763687134,miR2Disease
hsa-miR-374,HPV negative,0.7988993525505066,miR2Disease
hsa-miR-137,colorectal adenoma,0.7988923788070679,miR2Disease
hsa-miR-519a-3p,rhabdomyosarcomas,0.798821747303009,Unconfirmed
hsa-miR-3944-5p,rhabdomyosarcomas,0.798821747303009,Unconfirmed
hsa-miR-433,rhabdomyosarcomas,0.798821747303009,miR2Disease
hsa-miR-6799-3p,rhabdomyosarcomas,0.798821747303009,Unconfirmed
hsa-miR-23b,rhabdomyosarcomas,0.798821747303009,miR2Disease
hsa-miR-4693-5p,rhabdomyosarcomas,0.798821747303009,Unconfirmed
hsa-miR-6880-5p,rhabdomyosarcomas,0.798821747303009,Unconfirmed
hsa-miR-637,rhabdomyosarcomas,0.798821747303009,miR2Disease
hsa-miR-379-3p,rhabdomyosarcomas,0.798821747303009,Unconfirmed
hsa-miR-3614-5p,serous ovarian cancers,0.7987604737281799,Unconfirmed
hsa-miR-5088-3p,serous ovarian cancers,0.7987604737281799,Unconfirmed
hsa-miR-124*,serous ovarian cancers,0.7986410856246948,Unconfirmed
hsa-miR-134,gastric cancer,0.7985076308250427,miR2Disease
hsa-miR-29c,Oncocytoma,0.7984995245933533,miR2Disease
hsa-miR-508-5p,rhabdomyosarcomas,0.7984529137611389,Unconfirmed
hsa-miR-132*,rhabdomyosarcomas,0.7984529137611389,Unconfirmed
hsa-miR-18a-3p,rhabdomyosarcomas,0.7984529137611389,Unconfirmed
hsa-miR-432-3p,rhabdomyosarcomas,0.7984529137611389,Unconfirmed
hsa-miR-106b*,rhabdomyosarcomas,0.7984529137611389,Unconfirmed
hsa-miR-4524a-5p,serous ovarian cancers,0.7983888983726501,Unconfirmed
hsa-miR-3155a@,Duke A,0.7983864545822144,Unconfirmed
hsa-miR-3940,rhabdomyosarcomas,0.7982580661773682,Unconfirmed
hsa-miR-3151-3p,rhabdomyosarcomas,0.7982580661773682,Unconfirmed
hsa-miR-352,rhabdomyosarcomas,0.7982580661773682,miR2Disease
hsa-miR-30e,serous ovarian cancers,0.7982016801834106,miR2Disease
hsa-miR-197,pilocytic astrocytoma,0.7981983423233032,miR2Disease
hsa-miR-4518,pilocytic astrocytoma,0.7981983423233032,Unconfirmed
hsa-miR-6070,multiple myeloma,0.798191249370575,Unconfirmed
hsa-miRPlus-A1015,serous ovarian cancers,0.7981670498847961,Unconfirmed
hsa-miR-1255b-5p,serous ovarian cancers,0.7981230020523071,Unconfirmed
hsa-miR-325,rhabdomyosarcomas,0.7980806231498718,miR2Disease
hsa-miR-6726-5p,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-7153-3p,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-4747-3p,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-1300,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-500a-3p,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-6895-5p,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-4529-3p,rhabdomyosarcomas,0.7980806231498718,Unconfirmed
hsa-miR-376a-5p,serous ovarian cancers,0.7980758547782898,Unconfirmed
hsa-miR-4793-5p,serous ovarian cancers,0.7980716824531555,Unconfirmed
hsa-miR-138-1,serous ovarian cancers,0.7980478405952454,miR2Disease
hsa-miR-335,HPV negative,0.7980353236198425,miR2Disease
hsa-miR-6070,testicular germ cell tumor,0.7979238033294678,Unconfirmed
hsa-miR-370,rhabdomyosarcomas,0.7979171872138977,miR2Disease
hsa-miR-4470,rhabdomyosarcomas,0.7979171872138977,Unconfirmed
hsa-miR-1914*,rhabdomyosarcomas,0.7979171872138977,Unconfirmed
hsa-miR-301a-3p,rhabdomyosarcomas,0.7979171872138977,Unconfirmed
hsa-miR-1322,rhabdomyosarcomas,0.7979171872138977,Unconfirmed
hsa-miR-483-3p,rhabdomyosarcomas,0.7979171872138977,miR2Disease
hsa-let-7g*,rhabdomyosarcomas,0.7979171872138977,Unconfirmed
hsa-miR-137,Wilms tumor,0.7979003190994263,miR2Disease
hsa-miR-663b,serous ovarian cancers,0.797885537147522,Unconfirmed
hsa-miR-219a-1-3p,serous ovarian cancers,0.7978731989860535,Unconfirmed
hsa-miR-585,rhabdomyosarcomas,0.7978422045707703,Unconfirmed
hsa-miR-586,rhabdomyosarcomas,0.7978422045707703,Unconfirmed
hsa-miR-520f,rhabdomyosarcomas,0.7978422045707703,Unconfirmed
hsa-miRPlus-A1015,rhabdomyosarcomas,0.7978422045707703,Unconfirmed
hsa-miR-187*,rhabdomyosarcomas,0.7978422045707703,Unconfirmed
hsa-miR-6070,T acute lymphoblastic leukemia,0.7978386282920837,Unconfirmed
hsa-miR-185,rhabdomyosarcomas,0.7977796196937561,miR2Disease
hsa-miR-320e,rhabdomyosarcomas,0.7977796196937561,Unconfirmed
hsa-miR-384,serous ovarian cancers,0.7977726459503174,Unconfirmed
hsa-miR-432-5p,serous ovarian cancers,0.7977165579795837,Unconfirmed
hsa-miR-148,Hodgkin lymphoma,0.7977073788642883,Unconfirmed
hsa-miR-138-2,serous ovarian cancers,0.7976686954498291,miR2Disease
hsa-miR-4524a-5p,rhabdomyosarcomas,0.7976675033569336,Unconfirmed
hsa-miR-23b*,rhabdomyosarcomas,0.7976675033569336,Unconfirmed
hsa-miR-8080,medulloblastoma,0.7976536154747009,Unconfirmed
hsa-miR-148,Oncocytoma,0.7976197600364685,Unconfirmed
hsa-miR-3169,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-302d-5p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-6756-3p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-6868-3p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-4704-5p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-92a-1-5p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-3200,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-4727-3p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-3545-3p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-675-3p,"squamous cell breast carcinoma, acantholytic variant",0.7975956797599792,Unconfirmed
hsa-miR-612,serous ovarian cancers,0.7975911498069763,miR2Disease
hsa-miR-920,serous ovarian cancers,0.7975829839706421,Unconfirmed
hsa-miR-7977,serous ovarian cancers,0.7975717782974243,Unconfirmed
hsa-miR-1304-3p,serous ovarian cancers,0.7975468635559082,Unconfirmed
hsa-miR-943,pilocytic astrocytoma,0.7975436449050903,Unconfirmed
hsa-miR-187,pilocytic astrocytoma,0.7975436449050903,miR2Disease
hsa-miR-516-3p,pilocytic astrocytoma,0.7975436449050903,miR2Disease
hsa-miR-6804-3p,rhabdomyosarcomas,0.7975232601165771,Unconfirmed
hsa-miR-4782-3p,rhabdomyosarcomas,0.7973890900611877,Unconfirmed
hsa-miR-3663-5p,sarcoma,0.7973698973655701,Unconfirmed
hsa-miR-7150,sarcoma,0.7973698973655701,Unconfirmed
hsa-miR-1249-3p,sarcoma,0.7973698973655701,Unconfirmed
hsa-miR-499a-5p,sarcoma,0.7973511219024658,Unconfirmed
hsa-miR-4422,sarcoma,0.7973511219024658,Unconfirmed
hsa-miR-580-3p,sarcoma,0.7973511219024658,Unconfirmed
hsa-miR-16,Duke A,0.7973078489303589,miR2Disease
hsa-miR-8059,rhabdomyosarcomas,0.7972643375396729,Unconfirmed
hsa-miR-8080,epithelial ovarian cancer,0.7972225546836853,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,HPV negative,0.7971783876419067,Unconfirmed
hsa-miR-422b,"Luminal A,Luminal B",0.7970854043960571,miR2Disease
hsa-miR-923,"Luminal A,Luminal B",0.7970854043960571,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,clear cell ovarian carcinoma,0.7969977855682373,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,multiple myeloma,0.7969404458999634,Unconfirmed
hsa-miR-5586-3p,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-1469,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-6754-3p,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-7160-5p,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-6773-5p,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-8052,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-1268b,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-940,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-885-3p,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,miR2Disease
hsa-miR-1268a,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-193b-3p,"squamous cell breast carcinoma, acantholytic variant",0.7969395518302917,Unconfirmed
hsa-miR-220,small intestinal neuroendocrine tumor,0.7969165444374084,miR2Disease
hsa-miR-423-5p_1,rhabdomyosarcomas,0.7967339158058167,Unconfirmed
hsa-miR-512-5p-1105,rhabdomyosarcomas,0.7967339158058167,Unconfirmed
hsa-miR-18b*,rhabdomyosarcomas,0.7967339158058167,Unconfirmed
hsa-miR-93*,rhabdomyosarcomas,0.7967339158058167,Unconfirmed
hsa-miR-24-2*,rhabdomyosarcomas,0.7967339158058167,Unconfirmed
hsa-miR-328,rhabdomyosarcomas,0.7967339158058167,miR2Disease
hsa-miR-222,wilms tumor,0.7967165112495422,miR2Disease
hsa-miR-1226-3p,rhabdomyosarcomas,0.7966881394386292,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,retinoblastoma,0.7966793179512024,Unconfirmed
hsa-miR-9*,HPV positive,0.7966136932373047,miR2Disease
hsa-miR-199a-3p/hsa-miR-199b-3p,hepatoblastoma,0.7966095805168152,Unconfirmed
hsa-miR-4318,rhabdomyosarcomas,0.7966039776802063,Unconfirmed
hsa-miR-25-3p,rhabdomyosarcomas,0.7966039776802063,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,primary papillary thyroid carcinomas,0.7965797781944275,Unconfirmed
hsa-miR-876-3p,testicular cancer,0.7965686321258545,Unconfirmed
hsa-miR-3621,rhabdomyosarcomas,0.7965393662452698,Unconfirmed
hsa-miR-1227-3p,rhabdomyosarcomas,0.7964781522750854,Unconfirmed
hsa-miR-581,rhabdomyosarcomas,0.7964699864387512,Unconfirmed
hsa-miRPlus-A1086,rhabdomyosarcomas,0.7964692115783691,Unconfirmed
hsa-miR-545-3p,rhabdomyosarcomas,0.7964683175086975,Unconfirmed
hsa-miR-181a-2*,rhabdomyosarcomas,0.7964676022529602,Unconfirmed
hsa-miR-196b-5p,rhabdomyosarcomas,0.7964664697647095,Unconfirmed
hsa-miR-34b,rhabdomyosarcomas,0.7964655756950378,miR2Disease
hsa-miR-632,rhabdomyosarcomas,0.7964648008346558,Unconfirmed
hsa-miR-4505,rhabdomyosarcomas,0.7964640855789185,Unconfirmed
hsa-miR-502-5p,rhabdomyosarcomas,0.7964634299278259,Unconfirmed
hsa-miR-654,rhabdomyosarcomas,0.7964591383934021,miR2Disease
hsa-miR-1468,synovial sarcoma,0.7962924242019653,Unconfirmed
hsa-miR-4530,synovial sarcoma,0.7962924242019653,Unconfirmed
hsa-miR-6132,synovial sarcoma,0.7962924242019653,Unconfirmed
hsa-miR-4761-5p,synovial sarcoma,0.7962924242019653,Unconfirmed
hsa-miR-198,uterus cancer,0.79616779088974,miR2Disease
hsa-miR-148,kidney chromophobe cancer,0.796132504940033,Unconfirmed
hsa-miR-219,T acute lymphoblastic leukemia,0.7959287166595459,miR2Disease
hsa-miR-4518,high grade serous papillary ovarian cancer,0.7957379221916199,Unconfirmed
hsa-miR-378i,high grade serous papillary ovarian cancer,0.7957379221916199,Unconfirmed
hsa-miR-941,high grade serous papillary ovarian cancer,0.7957379221916199,Unconfirmed
hsa-miR-3169,high grade serous papillary ovarian cancer,0.7957379221916199,Unconfirmed
hsa-miR-548ah-3p@,medullary thyroid cancer,0.7956599593162537,Unconfirmed
hsa-miR-1200,synovial sarcoma,0.7955023646354675,Unconfirmed
hsa-miR-103-2,synovial sarcoma,0.7955023646354675,miR2Disease
hsa-miR-548ax,synovial sarcoma,0.7955023646354675,Unconfirmed
hsa-miR-342-3p,synovial sarcoma,0.7955023646354675,miR2Disease
hsa-miR-3927-3p,synovial sarcoma,0.7955023646354675,Unconfirmed
hsa-miR-371,HPV negative,0.7954354286193848,miR2Disease
hsa-miR-483,serous ovarian cancers,0.7954209446907043,miR2Disease
hsa-miR-1285,pilocytic astrocytoma,0.7953017354011536,Unconfirmed
hsa-miR-511,pilocytic astrocytoma,0.7953017354011536,miR2Disease
hsa-miR-4325,pilocytic astrocytoma,0.7953017354011536,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,colon adenocarcinoma,0.7952995896339417,Unconfirmed
hsa-miR-801,distal cholangiocarcinoma,0.79526287317276,Unconfirmed
hsa-miR-1267,distal cholangiocarcinoma,0.79526287317276,Unconfirmed
hsa-miR-25,kidney chromophobe cancer,0.7952343821525574,miR2Disease
hsa-miR-142-5p,epithelial ovarian cancer,0.7952001094818115,miR2Disease
hsa-miR-1244,distal cholangiocarcinoma,0.7951443791389465,Unconfirmed
hsa-miR-3126-3p,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-1343,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-3918,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-4701-5p,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-6741-5p,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-7703,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-3065-5p,high grade serous papillary ovarian cancer,0.7950772643089294,Unconfirmed
hsa-miR-101,lung adenocarcinoma,0.7948423027992249,miR2Disease
hsa-miR-1185-1,sarcoma,0.7947788834571838,Unconfirmed
hsa-miR-8074,sarcoma,0.7947788834571838,Unconfirmed
hsa-miR-3150b-3p,sarcoma,0.7947788834571838,Unconfirmed
hsa-miR-1264,sarcoma,0.7947788834571838,Unconfirmed
hsa-miR-644b-5p,sarcoma,0.7947788834571838,Unconfirmed
hsa-miR-548ap-3p@,T acute lymphoblastic leukemia,0.7947034239768982,Unconfirmed
hsa-miR-642a,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,Unconfirmed
hsa-miR-5088,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,Unconfirmed
hsa-miR-7150,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,Unconfirmed
hsa-miR-7978,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,Unconfirmed
hsa-miR-518c*,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,miR2Disease
hsa-miR-1224-3p,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,Unconfirmed
hsa-miR-146b-5p,"squamous cell breast carcinoma, acantholytic variant",0.7946926355361938,Unconfirmed
hsa-miR-151a-3p,testicular cancer,0.7946814894676208,Unconfirmed
hsa-miR-548n,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-4495,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-6859-5p,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-1273a,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-3607-3p,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-584,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,miR2Disease
hsa-miR-202-3p,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-6753-5p,"squamous cell breast carcinoma, acantholytic variant",0.7946737408638,Unconfirmed
hsa-miR-199a-3p/hsa-miR-199b-3p,meningioma,0.7945210933685303,Unconfirmed
hsa-miR-105,Luminal,0.7944608330726624,miR2Disease
hsa-miR-8080,renal cell carcinoma,0.7944458723068237,Unconfirmed
hsa-miR-105,diffuse large B cell lymphoma,0.7944353222846985,miR2Disease
hsa-miR-7515,colon adenocarcinoma,0.7943354249000549,Unconfirmed
hsa-miR-548f-3p@,diffuse malignant peritoneal mesothelioma,0.7942725419998169,Unconfirmed
hsa-miR-3682-5p,serous ovarian cancers,0.7941847443580627,Unconfirmed
hsa-miR-498-3p,B cell lymphoma of MALT type,0.7941628694534302,Unconfirmed
hsa-miR-134,HPV negative,0.7938004732131958,miR2Disease
hsa-miR-9*,cervical squamous cell carcinoma,0.7936563491821289,miR2Disease
hsa-miR-548ah-3p@,Wilms tumor,0.7936413288116455,Unconfirmed
hsa-miR-33,HPV positive,0.7934404015541077,miR2Disease
hsa-miR-6070,HPV positive,0.7932883501052856,Unconfirmed
hsa-let7i,large cell carcinoma,0.7932873964309692,Unconfirmed
hsa-miR-548f-3p@,large cell carcinoma,0.7932760715484619,Unconfirmed
hsa-miR-5196-5p,breast cancer brain metastasis,0.7932729721069336,Unconfirmed
hsa-miR-548ah-3p@,osteosarcoma,0.7932552695274353,Unconfirmed
hsa-miR-3074,distal cholangiocarcinoma,0.7932361364364624,Unconfirmed
hsa-miR-1915*,distal cholangiocarcinoma,0.7932361364364624,Unconfirmed
hsa-miR-23a*,distal cholangiocarcinoma,0.7932131886482239,Unconfirmed
hsa-miR-148,small cell lung cancer,0.7931181788444519,Unconfirmed
hsa-miR-30a-5P,pancreatic cancer,0.7929087281227112,Unconfirmed
hsa-miR-214-3p,distal cholangiocarcinoma,0.7928308844566345,Unconfirmed
hsa-miR-3124,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-6854-5p,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-6830-3p,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-4734,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-5571-3p,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-3934,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-3681,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-4695-3p,high grade serous papillary ovarian cancer,0.7928151488304138,Unconfirmed
hsa-miR-3180@,meningioma,0.7928057909011841,Unconfirmed
hsa-miR-3134,high grade serous papillary ovarian cancer,0.7927959561347961,Unconfirmed
hsa-miR-181a*,high grade serous papillary ovarian cancer,0.7927959561347961,miR2Disease
hsa-miR-558,high grade serous papillary ovarian cancer,0.7927959561347961,Unconfirmed
hsa-miR-5706,high grade serous papillary ovarian cancer,0.7927959561347961,Unconfirmed
hsa-miR-3190-5p,high grade serous papillary ovarian cancer,0.7927959561347961,Unconfirmed
hsa-miR-939,pilocytic astrocytoma,0.7926910519599915,Unconfirmed
hsa-miR-509-3-5p,testicular cancer,0.7926334142684937,Unconfirmed
hsa-miR-192-2/3,distal cholangiocarcinoma,0.7926203012466431,Unconfirmed
hsa-miR-329,distal cholangiocarcinoma,0.7926203012466431,Unconfirmed
hsa-miR-302a*,distal cholangiocarcinoma,0.7926203012466431,Unconfirmed
hsa-miR-3118,sarcoma,0.7926151752471924,Unconfirmed
hsa-miR-500b-5p,sarcoma,0.7926151752471924,Unconfirmed
hsa-miR-450a-5p,sarcoma,0.7926151752471924,Unconfirmed
hsa-miRPlus-J1004,sarcoma,0.7926151752471924,Unconfirmed
hsa-miR-3129-5p,sarcoma,0.7926151752471924,Unconfirmed
hsa-miR-8080,medullary thyroid cancer,0.7926148772239685,Unconfirmed
hsa-miR-523-5p,castration-resistant prostate cancer,0.7923861742019653,Unconfirmed
hsa-miR-545-5p,castration-resistant prostate cancer,0.7923861742019653,Unconfirmed
hsa-miR-411-3p,castration-resistant prostate cancer,0.7923861742019653,Unconfirmed
hsa-miR-8072,castration-resistant prostate cancer,0.7923861742019653,Unconfirmed
hsa-miR-188-3p,Leptomeningeal metastasis,0.7922489047050476,Unconfirmed
hsa-miR-135b,Burkitt's lymphoma,0.79221111536026,miR2Disease
hsa-miR-498-3p,Hodgkin lymphoma,0.7922019958496094,Unconfirmed
hsa-miR-6831-5p,miR-142-y,0.7921553254127502,Unconfirmed
hsa-miR-341,miR-142-y,0.7921553254127502,miR2Disease
hsa-miR-3607-5p,miR-142-y,0.7921553254127502,Unconfirmed
hsa-miR-660,miR-142-y,0.7921553254127502,Unconfirmed
hsa-miR-6512-3p,miR-142-y,0.7921553254127502,Unconfirmed
hsa-miR-4327,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-1250-5p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-6505-3p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-136-5p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-376a-5p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-3667-5p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-548ar-3p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-4754,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-3150b-3p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-676-5p,"squamous cell breast carcinoma, acantholytic variant",0.7920763492584229,Unconfirmed
hsa-miR-144*,ovarian carcinoma,0.7917792201042175,miR2Disease
hsa-miR-660,ovarian carcinoma,0.7917792201042175,Unconfirmed
hsa-miR-3714,ovarian carcinoma,0.7917792201042175,Unconfirmed
hsa-miR-1587,ovarian carcinoma,0.7917792201042175,Unconfirmed
hsa-miR-33,intrahepatic cholangiocarcinoma,0.7914022207260132,miR2Disease
hsa-miR-339-3p,serous ovarian cancers,0.7912530899047852,Unconfirmed
hsa-miR-8080,non-small cell lung cancer,0.791154146194458,Unconfirmed
hsa-miR-134,malignant pleural mesothelioma,0.790881335735321,miR2Disease
hsa-miR-548am-3p,distal cholangiocarcinoma,0.7908209562301636,Unconfirmed
hsa-miR-562,sarcoma,0.7908123135566711,Unconfirmed
hsa-miR-1185,sarcoma,0.7908123135566711,Unconfirmed
hsa-miR-505-3p,sarcoma,0.7908123135566711,Unconfirmed
hsa-miR-1-1,sarcoma,0.7908123135566711,Unconfirmed
