source,destination,score
hsa-miR-3155a@,cervical squamous cell carcinoma,0.8516557216644287
hsa-miR-208,small intestinal neuroendocrine tumor,0.8516328930854797
hsa-miR-134,skin cancer,0.8515139818191528
hsa-let-7d,diffuse large B cell lymphoma,0.8514775037765503
hsa-miR-8080,gastric cancer,0.8514189720153809
hsa-miR-9*,Luminal B,0.851418137550354
hsa-miR-101,chordoma,0.8513816595077515
hsa-miR-424,skin cutaneous melanoma,0.851344645023346
hsa-miR-424,large cell neuroendocrine cancer,0.8513211607933044
hsa-miR-8058,chordoma,0.8512877225875854
hsa-miR-9*,Luminal A,0.8512365221977234
hsa-miR-134,HER3+ negative,0.8512065410614014
hsa-miR-3155a@,ovarian cancer,0.851195216178894
hsa-miR-522-5p,HER2+,0.8511783480644226
hsa-miR-6079,chordoma,0.8511615991592407
hsa-miR-7852-3p,pancreatic adenocarcinoma,0.851143479347229
hsa-miR-5688,prostate adenocarcinoma,0.8511232137680054
hsa-miR-8080,biliary tract cancer,0.851074755191803
hsa-miR-134,meningioma,0.8510738611221313
hsa-miR-424,chronic myeloid leukemia,0.8510693907737732
hsa-miR-101,HER2+,0.8510479927062988
hsa-miR-339,chronic lymphocytic leukemia,0.8510380387306213
hsa-miR-338,small intestinal neuroendocrine tumor,0.8510082364082336
hsa-miR-198,HER3+ negative,0.8509625792503357
hsa-miR-153,HER2+,0.850959062576294
hsa-miR-5688,thyroid cancer,0.8509302139282227
hsa-miR-8080,lung squamous cell carcinoma,0.850910484790802
hsa-miR-198,T-cell lymphoblastic lymphoma,0.8508829474449158
hsa-miR-17-3p,Luminal B,0.8508818745613098
hsa-miR-7852-3p,esophageal carcinoma,0.8507727980613708
hsa-miR-373*,glioma,0.8507535457611084
hsa-miR-518a-1,chronic lymphocytic leukemia,0.8507248163223267
hsa-miR-33,chronic myeloid leukemia,0.8506649732589722
hsa-miR-548ah-3p@,endometrial cancer,0.8506491780281067
hsa-miR-129,cholangiocellular carcinoma,0.8506418466567993
hsa-miR-184,cholangiocellular carcinoma,0.8506011366844177
hsa-miR-548ah-3p@,uterus cancer,0.8505997657775879
hsa-miR-8080,T cell leukemia,0.8503990173339844
hsa-miR-3155a@,Wilms tumor,0.8503730893135071
hsa-miR-3155a@,renal cell carcinoma,0.8503711819648743
hsa-miR-548am-5p@,esophageal carcinoma,0.850292444229126
hsa-miR-548ae-5p@,Luminal B,0.8502461314201355
hsa-miR-3155a@,epithelial ovarian cancer,0.8502392172813416
hsa-miR-9*,HER2+,0.8501518368721008
hsa-miR-188,H. Pylori positive gastric cancer,0.8501352071762085
hsa-miR-548ah-3p@,myeloma,0.8501172065734863
hsa-miR-424,chordoma,0.850052535533905
hsa-miR-3155a@,hepatocellular carcinoma,0.8499600887298584
hsa-miR-8080,colon cancer stage 2,0.8499552607536316
hsa-miR-3155a@,HER3+ negative,0.8498798608779907
hsa-miR-3180@,colonic adenomas,0.8498544096946716
hsa-miR-8080,clear cell renal cell carcinoma,0.8498364090919495
hsa-miR-518a-1,small intestinal neuroendocrine tumor,0.8497967720031738
hsa-miR-548ah-3p@,gallbladder carcinoma,0.8497561812400818
hsa-miR-3180@,large cell neuroendocrine cancer,0.8497276902198792
hsa-miR-3155a@,medulloblastoma,0.8496407270431519
hsa-miR-548ah-3p@,HER2+ positive,0.8496198654174805
hsa-miR-3155a@,follicular cleaved lymphoma,0.8495955467224121
hsa-miR-3155a@,HPV negative,0.8495820164680481
hsa-miR-8080,skin cancer,0.8495787382125854
hsa-miR-8080,chordoma,0.8495672941207886
hsa-let-7d,papillary renal cell carcinoma,0.8494201898574829
hsa-miR-126*,Luminal A,0.8494052290916443
hsa-miR-135b,colonic adenomas,0.8493627309799194
hsa-miR-339,esophageal carcinoma,0.8493421077728271
hsa-miR-142-3p,gastrointestinal stromal tumor,0.8493081331253052
hsa-miR-7515,Luminal A,0.8492993116378784
hsa-miR-7852-3p,liver cancer,0.8492417335510254
hsa-miR-518a-1,pancreatic cancer cell line,0.8491330146789551
hsa-miR-188,chronic lymphocytic leukemia,0.8490284085273743
hsa-miR-548ae-5p@,B acute lymphoblastic leukemia,0.848987877368927
hsa-miR-7515,papillary renal cell carcinoma,0.8489370942115784
hsa-miR-339,pancreatic adenocarcinoma,0.8488968014717102
hsa-miR-29b,pancreatic adenocarcinoma,0.8488413095474243
hsa-miR-3180@,pancreatic cancer cell line,0.848834753036499
hsa-miR-3155a@,colon adenocarcinoma,0.848779559135437
hsa-miR-9*,B acute lymphoblastic leukemia,0.8487714529037476
hsa-miR-520g-3p@,pancreatic cancer cell line,0.8487194180488586
hsa-let-7d,chronic myeloid leukemia,0.8486450910568237
hsa-miR-548ah-3p@,meningioma,0.8486393094062805
hsa-miR-5688,Schwannoma tumors,0.8485143184661865
hsa-miR-30b,chronic myeloid leukemia,0.8484824299812317
hsa-miR-548ae-5p@,liver cancer,0.8484416007995605
hsa-miR-9*,liver cancer,0.8482245206832886
hsa-miR-520g-3p@,Luminal B,0.8480098247528076
hsa-miR-184,pancreatic adenocarcinoma,0.8480051755905151
hsa-miR-33,large cell neuroendocrine cancer,0.8479465246200562
hsa-miR-21,Basal-like,0.847856879234314
hsa-miR-548ad-5p,T-cell lymphoblastic lymphoma,0.8477998971939087
hsa-let-7c,Basal-like,0.8477708101272583
hsa-miR-190,large cell neuroendocrine cancer,0.8477275371551514
hsa-miR-30b,Luminal B,0.8475492000579834
hsa-miR-548aj-5p@,papillary renal cell carcinoma,0.847489595413208
hsa-miR-3180@,small intestinal neuroendocrine tumor,0.8474860787391663
hsa-miR-199a-3p/hsa-miR-199b-3p,uterine corpus endometrial carcinoma,0.8473123908042908
hsa-miR-424,Luminal A,0.8472288846969604
hsa-miR-548ae-5p@,large cell neuroendocrine cancer,0.8471760153770447
hsa-miR-339,Luminal B,0.8470345735549927
hsa-miR-339,liver cancer,0.8469715714454651
hsa-miR-335,Burkitt Lymphoma,0.8469457626342773
hsa-miR-7515,small intestinal neuroendocrine tumor,0.846937894821167
hsa-miR-373*,PR positive,0.8468797206878662
hsa-miR-6070,uterine corpus endometrial carcinoma,0.8468601703643799
hsa-miR-153,PR negative,0.8465033769607544
hsa-miR-8058,T-cell lymphoblastic lymphoma,0.8464398384094238
hsa-miR-338,PR negative,0.8464024066925049
hsa-miR-338,T-cell lymphoblastic lymphoma,0.8463426232337952
hsa-miR-548aj-5p@,Luminal B,0.8462266325950623
hsa-miR-373*,colorectal adenoma,0.8461742997169495
hsa-miR-3180@,papillary renal cell carcinoma,0.8461612462997437
hsa-miR-9*,serrated adenoma,0.8461364507675171
hsa-miR-129,liver cancer,0.8461123108863831
hsa-miR-342,Schwannoma tumors,0.845979630947113
hsa-miR-151a-5p@,Luminal,0.845949113368988
hsa-miR-182,serrated adenoma,0.8459349870681763
hsa-miR-190,chronic myeloid leukemia,0.8458218574523926
hsa-miR-8058,PR negative,0.84572434425354
hsa-miR-338,serrated adenoma,0.8456529378890991
hsa-miR-208,large cell neuroendocrine cancer,0.8455865383148193
hsa-miR-153,serrated adenoma,0.8455703258514404
hsa-miR-6719-3p,skin cancer,0.8455171585083008
hsa-miR-208,T-cell lymphoblastic lymphoma,0.8453565835952759
hsa-miR-335,follicular cleaved lymphoma,0.8453149199485779
hsa-miR-137,gastrointestinal stromal tumor,0.84531170129776
hsa-miR-7515,familial ovarian cancer,0.8453056812286377
hsa-miR-16,gastrointestinal stromal tumor,0.8453013896942139
hsa-miR-7852-3p,T-cell lymphoblastic lymphoma,0.8452430367469788
hsa-miR-101,T-cell lymphoblastic lymphoma,0.8451670408248901
hsa-miR-373*,oropharyngeal squamous cell carcinoma,0.845084011554718
hsa-miR-498-3p,Luminal,0.8450719714164734
hsa-miR-151a-5p@,anaplastic astrocytoma,0.8449466228485107
hsa-miR-199a-3p/hsa-miR-199b-3p,small intestinal neuroendocrine tumor,0.8448851704597473
hsa-miR-190,T-cell lymphoblastic lymphoma,0.844872236251831
hsa-miR-5688,Luminal A,0.8448284268379211
hsa-miR-103,liver cancer,0.8447850942611694
hsa-let7i,B acute lymphoblastic leukemia,0.8447713255882263
hsa-miR-9*,PR negative,0.8447614312171936
hsa-miR-17-3p,small intestinal neuroendocrine tumor,0.8447049856185913
hsa-miR-137,uterine corpus endometrial carcinoma,0.8446851372718811
hsa-miR-7852-3p,large cell neuroendocrine cancer,0.8446815013885498
hsa-miR-373*,Luminal,0.8445290327072144
hsa-let-7c,papillary renal cell carcinoma,0.8445085287094116
hsa-miR-6767-3p,diffuse malignant peritoneal mesothelioma,0.8444855809211731
hsa-miR-219,Luminal B,0.8444753885269165
hsa-miR-134,Schwannoma tumors,0.8443998694419861
hsa-miR-7515,chronic lymphocytic leukemia,0.8442409634590149
hsa-miR-801_v10.1,uterine corpus endometrial carcinoma,0.8441055417060852
hsa-miR-188,serrated adenoma,0.8439328074455261
hsa-miR-29c,T-cell lymphoblastic lymphoma,0.8438225388526917
hsa-miR-196a,diffuse malignant peritoneal mesothelioma,0.8437325358390808
hsa-miR-548ae-5p@,Luminal A,0.8437286019325256
hsa-let7i,PR negative,0.8437263369560242
hsa-miR-184,T-cell lymphoblastic lymphoma,0.8436534404754639
hsa-miR-3180@,chronic lymphocytic leukemia,0.8436400294303894
hsa-miR-9*,large cell neuroendocrine cancer,0.8436394333839417
hsa-miR-6070,breast invasive carcinoma,0.8434981107711792
hsa-miR-8080,gastrointestinal stromal tumor,0.8434834480285645
hsa-miR-518a-1,T-cell lymphoblastic lymphoma,0.8434501886367798
hsa-miR-522-5p,chronic myeloid leukemia,0.8433719873428345
hsa-miR-190,Luminal A,0.8433153629302979
hsa-miR-199a-3p/hsa-miR-199b-3p,clear cell renal cell carcinoma,0.8432254791259766
hsa-miR-148,PR negative,0.8432169556617737
hsa-miR-190,Kaposi's sarcoma,0.843211829662323
hsa-miR-189,gastrointestinal stromal tumor,0.8431798815727234
hsa-miR-17-3p,liver cancer,0.8431394100189209
hsa-miR-6070,tubulovillous adenoma,0.8428983688354492
hsa-miR-17-3p,papillary renal cell carcinoma,0.8428953886032104
hsa-miR-801_v10.1,plasma cell leukemia,0.8428044319152832
hsa-miR-29c,large cell neuroendocrine cancer,0.8427717685699463
hsa-miR-518a-1,serrated adenoma,0.8427500128746033
hsa-miR-134,pancreatic adenocarcinoma,0.8427093625068665
hsa-miR-219,clear cell renal cell carcinoma,0.8426837921142578
hsa-miR-134,combined hepatocellular cholangiocarcinoma,0.8426421284675598
hsa-miR-188,PR negative,0.8425417542457581
hsa-miR-8058,pancreatic cancer cell line,0.8424564003944397
hsa-miR-3180@,PR negative,0.8424026966094971
hsa-miR-7515,Basal-like,0.8423374891281128
hsa-miR-95,gastrointestinal stromal tumor,0.8422961831092834
hsa-miR-498-3p,diffuse malignant peritoneal mesothelioma,0.8422339558601379
hsa-miR-548ah-3p@,Schwannoma tumors,0.8421955704689026
hsa-miR-198,small intestinal neuroendocrine tumor,0.8421148061752319
hsa-miR-9*,familial ovarian cancer,0.8419811725616455
hsa-miR-6070,tonsil cancer,0.8418856859207153
hsa-miR-548aj-5p@,large cell neuroendocrine cancer,0.8418180346488953
hsa-miR-7515,PR negative,0.8417644500732422
hsa-miR-198,follicular cleaved lymphoma,0.8417574763298035
hsa-miR-16,follicular cleaved lymphoma,0.8417397737503052
hsa-miR-221,B acute lymphoblastic leukemia,0.8416200280189514
hsa-miR-498-3p,papillary renal cell carcinoma,0.8415868878364563
hsa-miR-29b,chronic lymphocytic leukemia,0.8415858745574951
hsa-miR-17-3p,familial ovarian cancer,0.8414170145988464
hsa-miR-520g-3p@,PR negative,0.8413692712783813
hsa-miR-548ae-5p@,pancreatic cancer cell line,0.8412627577781677
hsa-miR-181b,PR negative,0.8412588238716125
hsa-miR-5688,T-cell lymphoblastic lymphoma,0.841176450252533
hsa-miR-182,esophageal carcinoma,0.8411605358123779
hsa-miR-335,large cell neuroendocrine cancer,0.8409538269042969
hsa-miR-199a-3p/hsa-miR-199b-3p,gastrointestinal stromal tumor,0.8409307599067688
hsa-miR-8080,large cell carcinoma,0.84088534116745
hsa-miR-28,colonic adenomas,0.8407315015792847
hsa-miR-6767-3p,colon cancer,0.8406426310539246
hsa-miR-190,colonic adenomas,0.840437114238739
hsa-miR-424,Schwannoma tumors,0.8402742147445679
hsa-miR-188,large cell neuroendocrine cancer,0.840250551700592
hsa-miR-19b,chordoma,0.8401515483856201
hsa-miR-220,gastric cancer,0.8401293754577637
hsa-miR-134,gallbladder carcinoma,0.840050458908081
hsa-miR-424,HER2+,0.8399949669837952
hsa-miR-99a,chronic myeloid leukemia,0.839942991733551
hsa-miR-373*,diffuse large B cell lymphoma,0.8398971557617188
hsa-miR-548av-5p@,pancreatic cancer,0.839862585067749
hsa-miR-182,liver cancer,0.8397393226623535
hsa-miR-339,pancreatic cancer cell line,0.8397364616394043
hsa-miR-155,colonic adenomas,0.8396971225738525
hsa-miR-16,HER3+ negative,0.839693009853363
hsa-miR-29b,pancreatic cancer cell line,0.839678168296814
hsa-miR-190,chronic lymphocytic leukemia,0.8396115899085999
hsa-miR-3180@,gastrointestinal stromal tumor,0.8395246863365173
hsa-miR-199a-3p/hsa-miR-199b-3p,diffuse large B cell lymphoma,0.8395092487335205
hsa-miR-6079,Luminal B,0.8394702672958374
hsa-miR-548ad-5p,chordoma,0.83943772315979
hsa-miR-801_v10.1,T-cell lymphoblastic lymphoma,0.8393946290016174
hsa-miR-134,tonsil cancer,0.8393804430961609
hsa-miR-33,B acute lymphoblastic leukemia,0.8393316864967346
hsa-miR-6719-3p,familial ovarian cancer,0.8392534852027893
hsa-miR-424,liver cancer,0.8390873670578003
hsa-miR-6767-3p,glioblastoma ,0.8390662670135498
hsa-miR-6070,diffuse large B cell lymphoma,0.8390383124351501
hsa-miR-182,B acute lymphoblastic leukemia,0.8389005064964294
hsa-miR-518a-1,familial ovarian cancer,0.8388482928276062
hsa-miR-129,pancreatic cancer cell line,0.8388442993164062
hsa-miR-221,H. Pylori positive gastric cancer,0.838783323764801
hsa-miR-95,chronic myeloid leukemia,0.8387213349342346
hsa-miR-6070,gastrointestinal stromal tumor,0.8385758399963379
hsa-miR-8058,small intestinal neuroendocrine tumor,0.8385322690010071
hsa-miR-219,gastrointestinal stromal tumor,0.8384945392608643
hsa-miR-17-3p,large cell neuroendocrine cancer,0.8384296894073486
hsa-miR-184,esophageal carcinoma,0.8384174704551697
hsa-miR-335,familial ovarian cancer,0.838323712348938
hsa-miR-142-3p,diffuse large B cell lymphoma,0.8381441831588745
hsa-miR-21,diffuse large B cell lymphoma,0.838034987449646
hsa-miR-8058,pancreatic adenocarcinoma,0.837947428226471
hsa-miR-29b,B acute lymphoblastic leukemia,0.8378937244415283
hsa-miR-8080,Luminal,0.8378454446792603
hsa-miR-188,liver cancer,0.8376721143722534
hsa-miR-125b,chronic myeloid leukemia,0.8376373648643494
hsa-miR-218,diffuse large B cell lymphoma,0.8375332951545715
hsa-miR-29b,gastrointestinal stromal tumor,0.8374267816543579
hsa-miR-101,Luminal B,0.8374069929122925
hsa-miR-33,Luminal B,0.8373316526412964
hsa-miR-518a-1,B acute lymphoblastic leukemia,0.8373156189918518
hsa-miR-5688,anaplastic astrocytoma,0.8372455835342407
hsa-miR-9*,chordoma,0.8372383117675781
hsa-miR-196a,colon adenocarcinoma,0.8372058272361755
hsa-miR-7159-5p,diffuse large B cell lymphoma,0.8371110558509827
hsa-miR-548ah-3p@,HER3+ negative,0.8371064066886902
hsa-miR-221,papillary renal cell carcinoma,0.8370121717453003
hsa-miR-9*,pancreatic adenocarcinoma,0.8369453549385071
hsa-miR-548ae-5p@,small intestinal neuroendocrine tumor,0.8369447588920593
hsa-miR-190,pancreatic adenocarcinoma,0.8369385004043579
hsa-miR-7515,liver cancer,0.836875319480896
hsa-miR-6767-3p,multiple myeloma,0.8368099331855774
hsa-miR-182,pancreatic adenocarcinoma,0.8367341756820679
hsa-miR-339,small intestinal neuroendocrine tumor,0.8366739153862
hsa-miR-424,small intestinal neuroendocrine tumor,0.8366627097129822
hsa-miR-196a,non-small cell lung adenocarcinoma,0.836649477481842
hsa-miR-9*,H. Pylori positive gastric cancer,0.8365921974182129
hsa-miR-129,papillary renal cell carcinoma,0.8365870118141174
hsa-miR-5688,cholangiocellular carcinoma,0.8365511894226074
hsa-miR-520g-3p@,liver cancer,0.8364703059196472
hsa-miR-6070,cholangiocellular carcinoma,0.8363659381866455
hsa-miR-424,Luminal B,0.8362350463867188
hsa-miR-424,pancreatic adenocarcinoma,0.8360725045204163
hsa-miR-498-3p,gallbladder carcinoma,0.8360475897789001
hsa-miR-134,gastrointestinal stromal tumor,0.8360282778739929
hsa-miR-200b,non-small cell lung adenocarcinoma,0.8360275030136108
hsa-miR-6079,Schwannoma tumors,0.8360212445259094
hsa-miR-424,H. Pylori positive gastric cancer,0.835850179195404
hsa-miR-200b,pancreatic cancer,0.8358410596847534
hsa-miR-184,Luminal B,0.8358322381973267
hsa-miR-153,familial ovarian cancer,0.8357873558998108
hsa-miR-338,papillary renal cell carcinoma,0.8356131315231323
hsa-miR-200b,primary papillary thyroid carcinomas,0.8355386257171631
hsa-miR-498-3p,glioblastoma,0.835530698299408
hsa-miR-142-5p,chordoma,0.8354035019874573
hsa-miR-129,Luminal B,0.8353386521339417
hsa-miR-19b,familial ovarian cancer,0.8353352546691895
hsa-miR-9*,skin cutaneous melanoma,0.8352054357528687
hsa-miR-338,familial ovarian cancer,0.8351207971572876
hsa-miR-200b,chronic myeloid leukemia,0.8351172804832458
hsa-miR-200b,gastrointestinal stromal tumor,0.8349816203117371
hsa-miR-188,Luminal B,0.8347995281219482
hsa-miR-101,papillary renal cell carcinoma,0.8347464799880981
hsa-miR-33,papillary renal cell carcinoma,0.8346701860427856
hsa-miR-8058,Schwannoma tumors,0.8346360325813293
hsa-miR-3180@,pancreatic adenocarcinoma,0.8344911336898804
hsa-miR-498-3p,Luminal B,0.8344683051109314
hsa-miR-190,papillary renal cell carcinoma,0.834435760974884
hsa-miR-548ad-5p,gastrointestinal stromal tumor,0.8344150185585022
hsa-miR-5688,gastrointestinal stromal tumor,0.8341055512428284
hsa-miR-33,gastrointestinal stromal tumor,0.8340465426445007
hsa-miR-153,gastrointestinal stromal tumor,0.8340161442756653
hsa-miR-520g-3p@,small intestinal neuroendocrine tumor,0.8340139985084534
hsa-miR-155,skin cancer,0.833882212638855
hsa-miR-3180@,thyroid cancer,0.833771288394928
hsa-miR-424,papillary renal cell carcinoma,0.8335590958595276
hsa-miR-153,diffuse large B cell lymphoma,0.8334572315216064
hsa-miR-520g-3p@,pancreatic adenocarcinoma,0.8334161043167114
hsa-miR-182,Schwannoma tumors,0.8334028720855713
hsa-miR-801_v10.1,gallbladder carcinoma,0.8331356048583984
hsa-miR-6719-3p,large cell neuroendocrine cancer,0.8331063389778137
hsa-miR-126*,diffuse large B cell lymphoma,0.8330664038658142
hsa-miR-6767-3p,colonic adenomas,0.8329977989196777
hsa-miR-498-3p,colon cancer stage 2,0.8328967690467834
hsa-miR-339,Schwannoma tumors,0.8327417969703674
hsa-miR-208,gastrointestinal stromal tumor,0.832669734954834
hsa-miR-134,brainstem gliomas,0.8326281905174255
hsa-miR-7852-3p,gastrointestinal stromal tumor,0.8325487375259399
hsa-let7i,chronic lymphocytic leukemia,0.8324862718582153
hsa-miR-134,Luminal B,0.8324269652366638
hsa-miR-134,small intestinal neuroendocrine tumor,0.8321171402931213
hsa-miR-95,large cell neuroendocrine cancer,0.8320299983024597
hsa-miR-206,large cell neuroendocrine cancer,0.8319115042686462
hsa-miR-498-3p,pancreatic cancer,0.831892728805542
hsa-miR-222,large cell neuroendocrine cancer,0.8318578004837036
hsa-miR-33,diffuse large B cell lymphoma,0.8318272233009338
hsa-miR-129,Schwannoma tumors,0.8318186402320862
hsa-miR-548ah-3p@,papillary renal cell carcinoma,0.8316174149513245
hsa-miR-182,diffuse large B cell lymphoma,0.8313799500465393
hsa-miR-151a-5p@,large cell neuroendocrine cancer,0.8313121795654297
hsa-miR-548aj-5p@,T-cell lymphoblastic lymphoma,0.8312702178955078
hsa-miR-6767-3p,Luminal B,0.8312660455703735
hsa-miR-30b,colon adenocarcinoma,0.8310665488243103
hsa-miR-5688,papillary renal cell carcinoma,0.8309867978096008
hsa-miR-184,gastrointestinal stromal tumor,0.8308547735214233
hsa-let-7b,brainstem gliomas,0.8307620286941528
hsa-miR-191,T-cell lymphoblastic lymphoma,0.8306858539581299
hsa-miR-7159-5p,uterine corpus endometrial carcinoma,0.8305444717407227
hsa-miR-342,H. Pylori positive gastric cancer,0.8304667472839355
hsa-miR-7515,Schwannoma tumors,0.8304485082626343
hsa-miR-7159-5p,primary papillary thyroid carcinomas,0.8303554654121399
hsa-miR-7159-5p,multiple myeloma,0.830341637134552
hsa-miR-17-3p,thyroid cancer,0.830295205116272
hsa-miR-7159-5p,gastrointestinal stromal tumor,0.8302634954452515
hsa-miR-34a,large cell neuroendocrine cancer,0.8302339315414429
hsa-miR-182,thyroid cancer,0.8301936388015747
hsa-miR-142-3p,PR negative,0.8301684260368347
hsa-miR-548ae-5p@,thyroid cancer,0.8300995230674744
hsa-let-7d,Duke C,0.8300782442092896
hsa-miR-548ah-3p@,brainstem gliomas,0.8300522565841675
hsa-miR-522-5p,Luminal,0.8300511240959167
hsa-miR-142-5p,HER3+ negative,0.830032229423523
hsa-miR-520g-3p@,Schwannoma tumors,0.8300307393074036
hsa-miR-548ad-5p,gallbladder carcinoma,0.830014169216156
hsa-miR-520g-3p@,chronic lymphocytic leukemia,0.8299939036369324
hsa-miR-3155a@,small intestinal neuroendocrine tumor,0.8298991918563843
hsa-miR-30b,Burkitt's lymphoma,0.8298763036727905
hsa-miR-219,brainstem gliomas,0.8297373652458191
hsa-miR-139,acute myelocytic leukemia,0.829703688621521
hsa-miR-129,gastrointestinal stromal tumor,0.8296207189559937
hsa-miR-153,gallbladder carcinoma,0.8296067714691162
hsa-miR-3180@,H. Pylori positive gastric cancer,0.8296054601669312
hsa-miR-198,gastrointestinal stromal tumor,0.8294982314109802
hsa-miR-139,neuroendocrine neoplasia,0.8294093608856201
hsa-miR-8058,tonsil cancer,0.8293602466583252
hsa-miR-498-3p,skin cancer,0.8293141722679138
hsa-miR-424,prostate adenocarcinoma,0.8292714357376099
hsa-miR-7159-5p,chronic myeloid leukemia,0.8292602896690369
hsa-miR-182,prostate adenocarcinoma,0.8291968703269958
hsa-miR-6767-3p,plasma cell leukemia,0.8291370868682861
hsa-miR-3180@,diffuse large B cell lymphoma,0.8290783166885376
hsa-miR-548ae-5p@,brainstem gliomas,0.8289922475814819
hsa-miR-7515,H. Pylori positive gastric cancer,0.8289259672164917
hsa-miR-221,diffuse malignant peritoneal mesothelioma,0.8289240002632141
hsa-miR-374,diffuse large B cell lymphoma,0.828857958316803
hsa-miR-424,brainstem gliomas,0.8286992311477661
hsa-miR-8080,gallbladder carcinoma,0.8286614418029785
hsa-miR-30b,colorectal adenoma,0.8286488652229309
hsa-let-7d,colorectal adenoma,0.8286434412002563
hsa-miR-520g-3p@,gastrointestinal stromal tumor,0.8285489082336426
hsa-miR-548ap-3p@,T-cell lymphoblastic lymphoma,0.8284064531326294
hsa-miR-7515,diffuse large B cell lymphoma,0.8283971548080444
hsa-miR-29b,brainstem gliomas,0.8283305764198303
hsa-miR-99a,melanoma,0.8282562494277954
hsa-miR-6767-3p,pancreatic cancer,0.8282445073127747
hsa-let-7d,head and neck cancer,0.8281590938568115
hsa-miR-101,gallbladder carcinoma,0.8280256986618042
hsa-miR-6079,glioblastoma multiforme,0.8280252814292908
hsa-miR-8058,breast invasive carcinoma,0.8280197978019714
hsa-miR-33,B-cell non-Hodgkin lymphoma,0.8279909491539001
hsa-miR-335,T-cell lymphoblastic lymphoma,0.8279425501823425
hsa-miR-7852-3p,clear cell renal cell carcinoma,0.8279128074645996
hsa-miR-190,skin cancer,0.8278989195823669
hsa-miR-19b,skin cancer,0.8278970718383789
hsa-miR-148,T-cell lymphoblastic lymphoma,0.8278327584266663
hsa-miR-101,clear cell renal cell carcinoma,0.8278299570083618
hsa-miR-188,prostate adenocarcinoma,0.827787458896637
hsa-miR-182,skin cancer,0.8276856541633606
hsa-miR-93,gastrointestinal stromal tumor,0.8275653719902039
hsa-miR-9*,clear cell renal cell carcinoma,0.8275161385536194
hsa-miR-182,gallbladder carcinoma,0.8274914622306824
hsa-miR-208,breast invasive carcinoma,0.8274905681610107
hsa-miR-7852-3p,breast invasive carcinoma,0.8273665904998779
hsa-miR-188,thyroid cancer,0.8273386359214783
hsa-miR-182,brainstem gliomas,0.8272591233253479
hsa-miR-424,HER3+ negative,0.8271285891532898
hsa-miR-16,T-cell lymphoblastic lymphoma,0.8269821405410767
hsa-miR-190,breast invasive carcinoma,0.8269618153572083
hsa-miR-548ae-5p@,clear cell renal cell carcinoma,0.8268991112709045
hsa-miR-21,glioblastoma multiforme,0.8268608450889587
hsa-miR-190,brainstem gliomas,0.8268587589263916
hsa-miR-548aj-5p@,gallbladder carcinoma,0.8268373608589172
hsa-miR-8068,HPV negative,0.8268211483955383
hsa-miR-182,colon cancer stage 2,0.8267528414726257
hsa-miR-8068,colonic adenomas,0.8267254829406738
hsa-miR-153,Solid-pseudopapillary neoplasm of pancreas,0.8267139792442322
hsa-miR-155,colon adenocarcinoma,0.8265527486801147
hsa-miR-520g-3p@,prostate adenocarcinoma,0.8265276551246643
hsa-miR-342,HER3+ negative,0.8263567686080933
hsa-miR-33,pancreatic cancer,0.826346755027771
hsa-miR-9*,myeloma,0.8263077139854431
hsa-miR-139,pancreatic cancer,0.8263044953346252
hsa-miR-190,myeloma,0.8263005614280701
hsa-miR-155,kidney chromophobe cancer,0.826279878616333
hsa-miR-129,HER3+ negative,0.8261927962303162
hsa-miR-155,HPV negative,0.826181948184967
hsa-miR-155,primary papillary thyroid carcinomas,0.8261628150939941
hsa-miR-17-3p,gastrointestinal stromal tumor,0.8261590003967285
hsa-miR-33,combined hepatocellular cholangiocarcinoma,0.8261018991470337
hsa-miR-424,breast invasive carcinoma,0.8260537385940552
hsa-miR-139,prostate cancer,0.8258684277534485
hsa-miR-129,gallbladder carcinoma,0.8258627653121948
hsa-miR-8058,Solid-pseudopapillary neoplasm of pancreas,0.8258551359176636
hsa-miR-101,Burkitt Lymphoma,0.8257859945297241
hsa-miR-129,clear cell renal cell carcinoma,0.8256651759147644
hsa-miR-188,HER3+ negative,0.8256298899650574
hsa-miR-33,large cell carcinoma,0.8256152868270874
hsa-miR-522-5p,cervical squamous cell carcinoma,0.8255683183670044
hsa-miR-219,large cell neuroendocrine cancer,0.8254839181900024
hsa-miR-3180@,HER3+ negative,0.8254789710044861
hsa-miR-142-3p,skin cancer,0.8254541158676147
hsa-miR-129,Luminal,0.8254536986351013
hsa-miR-9*,large cell carcinoma,0.8253779411315918
hsa-miR-498-3p,gastrointestinal stromal tumor,0.8253076076507568
hsa-miR-182,glioblastoma multiforme,0.8253058195114136
hsa-miR-424,pancreatic cancer,0.8251914978027344
hsa-miR-29b,follicular cleaved lymphoma,0.8251861333847046
hsa-miR-222,plasma cell leukemia,0.825183629989624
hsa-miR-7159-5p,lymphoma,0.8251811861991882
hsa-miR-129,colon cancer stage 2,0.8251186013221741
hsa-miR-342,Luminal,0.8251091241836548
hsa-miR-219,tonsil cancer,0.825104832649231
hsa-miR-7159-5p,colorectal adenoma,0.8250910043716431
hsa-miR-518a-1,colon cancer stage 2,0.8250733017921448
hsa-miR-33,Solid-pseudopapillary neoplasm of pancreas,0.8250317573547363
hsa-miR-424,combined hepatocellular cholangiocarcinoma,0.8249453902244568
hsa-miR-3180@,Luminal,0.8247374892234802
hsa-miR-208,lung adenocarcinoma,0.8247058987617493
